"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/09/2001","AQS","060850004","1","7.5","ug/m3 LC","31","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"02/11/2001","AQS","060850004","1","3.5","ug/m3 LC","15","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"02/12/2001","AQS","060850004","1","7.3","ug/m3 LC","30","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"02/14/2001","AQS","060850004","1","7.8","ug/m3 LC","33","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"02/15/2001","AQS","060850004","1","14.4","ug/m3 LC","56","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"02/16/2001","AQS","060850004","1","6.7","ug/m3 LC","28","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"02/17/2001","AQS","060850004","1","5.4","ug/m3 LC","23","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"02/18/2001","AQS","060850004","1","5.6","ug/m3 LC","23","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"02/19/2001","AQS","060850004","1","3.5","ug/m3 LC","15","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"02/20/2001","AQS","060850004","1","7.3","ug/m3 LC","30","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"02/22/2001","AQS","060850004","1","3.4","ug/m3 LC","14","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"02/23/2001","AQS","060850004","1","4.7","ug/m3 LC","20","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"02/24/2001","AQS","060850004","1","4.1","ug/m3 LC","17","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"02/25/2001","AQS","060850004","1","7.3","ug/m3 LC","30","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"02/26/2001","AQS","060850004","1","14.8","ug/m3 LC","57","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"02/27/2001","AQS","060850004","1","12","ug/m3 LC","50","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"02/28/2001","AQS","060850004","1","9.1","ug/m3 LC","38","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"03/01/2001","AQS","060850004","1","10.8","ug/m3 LC","45","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"03/02/2001","AQS","060850004","1","8.9","ug/m3 LC","37","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"03/03/2001","AQS","060850004","1","10.9","ug/m3 LC","45","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"03/04/2001","AQS","060850004","1","3.2","ug/m3 LC","13","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"03/05/2001","AQS","060850004","1","9.3","ug/m3 LC","39","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"03/06/2001","AQS","060850004","1","10","ug/m3 LC","42","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"03/07/2001","AQS","060850004","1","11.1","ug/m3 LC","46","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"03/08/2001","AQS","060850004","1","11.8","ug/m3 LC","49","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"03/09/2001","AQS","060850004","1","11.7","ug/m3 LC","49","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"03/10/2001","AQS","060850004","1","8.7","ug/m3 LC","36","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"03/11/2001","AQS","060850004","1","12.4","ug/m3 LC","52","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"03/12/2001","AQS","060850004","1","12.9","ug/m3 LC","53","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"03/13/2001","AQS","060850004","1","17.8","ug/m3 LC","63","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"03/14/2001","AQS","060850004","1","21.6","ug/m3 LC","71","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"03/15/2001","AQS","060850004","1","14.7","ug/m3 LC","56","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"03/16/2001","AQS","060850004","1","8.3","ug/m3 LC","35","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"03/17/2001","AQS","060850004","1","9.2","ug/m3 LC","38","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"03/18/2001","AQS","060850004","1","8.7","ug/m3 LC","36","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"03/19/2001","AQS","060850004","1","13","ug/m3 LC","53","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"03/20/2001","AQS","060850004","1","11.7","ug/m3 LC","49","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"03/21/2001","AQS","060850004","1","17.1","ug/m3 LC","62","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"03/24/2001","AQS","060850004","1","4.8","ug/m3 LC","20","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"03/25/2001","AQS","060850004","1","5.7","ug/m3 LC","24","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"03/26/2001","AQS","060850004","1","16.6","ug/m3 LC","60","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"03/27/2001","AQS","060850004","1","12","ug/m3 LC","50","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"03/28/2001","AQS","060850004","1","6.8","ug/m3 LC","28","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"03/29/2001","AQS","060850004","1","6.2","ug/m3 LC","26","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"03/30/2001","AQS","060850004","1","11","ug/m3 LC","46","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"03/31/2001","AQS","060850004","1","10.3","ug/m3 LC","43","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"04/01/2001","AQS","060850004","1","7.8","ug/m3 LC","33","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"04/07/2001","AQS","060850004","1","4.1","ug/m3 LC","17","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"04/13/2001","AQS","060850004","1","7.4","ug/m3 LC","31","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"04/19/2001","AQS","060850004","1","7.7","ug/m3 LC","32","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"04/25/2001","AQS","060850004","1","10.7","ug/m3 LC","45","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"05/01/2001","AQS","060850004","1","11","ug/m3 LC","46","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"05/07/2001","AQS","060850004","1","13.5","ug/m3 LC","54","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"05/13/2001","AQS","060850004","1","6.2","ug/m3 LC","26","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"05/19/2001","AQS","060850004","1","16.6","ug/m3 LC","60","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"05/25/2001","AQS","060850004","1","9.3","ug/m3 LC","39","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"05/31/2001","AQS","060850004","1","12.7","ug/m3 LC","52","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"06/06/2001","AQS","060850004","1","6.9","ug/m3 LC","29","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"06/12/2001","AQS","060850004","1","5.4","ug/m3 LC","23","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"06/18/2001","AQS","060850004","1","12.6","ug/m3 LC","52","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"06/24/2001","AQS","060850004","1","8.4","ug/m3 LC","35","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"06/30/2001","AQS","060850004","1","13.7","ug/m3 LC","54","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"07/06/2001","AQS","060850004","1","16.2","ug/m3 LC","60","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"07/12/2001","AQS","060850004","1","7.5","ug/m3 LC","31","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"07/18/2001","AQS","060850004","1","8.9","ug/m3 LC","37","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"07/24/2001","AQS","060850004","1","7.3","ug/m3 LC","30","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"07/30/2001","AQS","060850004","1","5.7","ug/m3 LC","24","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"08/05/2001","AQS","060850004","1","3.8","ug/m3 LC","16","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"08/11/2001","AQS","060850004","1","5.9","ug/m3 LC","25","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"08/17/2001","AQS","060850004","1","13.5","ug/m3 LC","54","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"08/23/2001","AQS","060850004","1","2.4","ug/m3 LC","10","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"08/29/2001","AQS","060850004","1","12","ug/m3 LC","50","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"09/04/2001","AQS","060850004","1","8.4","ug/m3 LC","35","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"09/10/2001","AQS","060850004","1","10.9","ug/m3 LC","45","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"09/16/2001","AQS","060850004","1","8.3","ug/m3 LC","35","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"09/20/2001","AQS","060850004","1","15","ug/m3 LC","57","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"09/22/2001","AQS","060850004","1","16.1","ug/m3 LC","59","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"09/28/2001","AQS","060850004","1","7.6","ug/m3 LC","32","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"10/01/2001","AQS","060850004","1","18.9","ug/m3 LC","65","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"10/02/2001","AQS","060850004","1","16.3","ug/m3 LC","60","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"10/03/2001","AQS","060850004","1","17.2","ug/m3 LC","62","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"10/05/2001","AQS","060850004","1","8.1","ug/m3 LC","34","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"10/06/2001","AQS","060850004","1","6.8","ug/m3 LC","28","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"10/07/2001","AQS","060850004","1","9.1","ug/m3 LC","38","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"10/08/2001","AQS","060850004","1","9.3","ug/m3 LC","39","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"10/09/2001","AQS","060850004","1","11.1","ug/m3 LC","46","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"10/10/2001","AQS","060850004","1","13.3","ug/m3 LC","54","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"10/11/2001","AQS","060850004","1","10.8","ug/m3 LC","45","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"10/12/2001","AQS","060850004","1","10","ug/m3 LC","42","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"10/13/2001","AQS","060850004","1","11.8","ug/m3 LC","49","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"10/14/2001","AQS","060850004","1","14.9","ug/m3 LC","57","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"10/15/2001","AQS","060850004","1","15.2","ug/m3 LC","58","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"10/16/2001","AQS","060850004","1","22.5","ug/m3 LC","73","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"10/17/2001","AQS","060850004","1","11.3","ug/m3 LC","47","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"10/19/2001","AQS","060850004","1","25.1","ug/m3 LC","78","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"10/20/2001","AQS","060850004","1","19.3","ug/m3 LC","66","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"10/21/2001","AQS","060850004","1","11.1","ug/m3 LC","46","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"10/22/2001","AQS","060850004","1","10","ug/m3 LC","42","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"10/23/2001","AQS","060850004","1","8.5","ug/m3 LC","35","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"10/24/2001","AQS","060850004","1","12.8","ug/m3 LC","52","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"10/25/2001","AQS","060850004","1","18.5","ug/m3 LC","64","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"10/26/2001","AQS","060850004","1","29.7","ug/m3 LC","88","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"10/27/2001","AQS","060850004","1","16.6","ug/m3 LC","60","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"10/28/2001","AQS","060850004","1","9.3","ug/m3 LC","39","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"10/29/2001","AQS","060850004","1","7.4","ug/m3 LC","31","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"10/30/2001","AQS","060850004","1","4.2","ug/m3 LC","18","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"10/31/2001","AQS","060850004","1","6.5","ug/m3 LC","27","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"11/01/2001","AQS","060850004","1","19.7","ug/m3 LC","67","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"11/02/2001","AQS","060850004","1","18","ug/m3 LC","63","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"11/03/2001","AQS","060850004","1","24.3","ug/m3 LC","77","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"11/04/2001","AQS","060850004","1","18.2","ug/m3 LC","64","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"11/05/2001","AQS","060850004","1","15.5","ug/m3 LC","58","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"11/06/2001","AQS","060850004","1","10.8","ug/m3 LC","45","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"11/07/2001","AQS","060850004","1","23.4","ug/m3 LC","75","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"11/08/2001","AQS","060850004","1","30.1","ug/m3 LC","89","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
"11/09/2001","AQS","060850004","1","33.6","ug/m3 LC","96","San Jose - 4th St.","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.339666","-121.888575"
